text,labels,ID
"@CreativeOceanic #independentretailawards #scottishhairandbeautyawards #winners #delighted 
",1,889
"12""x12"" Distressed Brown Africa Print pattern Cowhide Leather Thick 4 oz /1.6 mm 
",0,890
"RT @usmnmbrk: Ya Allah! satisfy every hungry one, clothe d unclothed,help every debtor pay his debts, relieve every distressed one. 
",1,891
"#Disgraced # joshradnor New York, just the greatest city on earth ?? 
",1,892
"RT @aolgujarat: #GuruPooja108 -23: At the residence of an ardent devotee, Harsh! Adding gratitude to the spirit of service! 
",0,893
"RT @Austin_Powers__: Shark Week would be so much better if the sharks had laser beams attached to their frickin' heads. 
",0,894
"@TheBlossomTwins This is our biscuit tin, I'm attached to it as I think we've had it all my life :) 
",1,895
"RT @gsrescueelite: Please read about Hansel and Gretal to see what awful conditions they lived in 
",0,896
"@TreasuringBat AWFUL...I'm the worst kind of person. 
",0,897
"Awful Instagram Fails That Will Make You Question the Wor... 
",0,898
"RT @Gyms_goers: Taylor Lautner's Looking Huge!? His 2 Step Muscle Shredding System Is Flying Off The Shelves? 
",1,899
"RT @Iukegiggles: halsey getting mad and defending me, aka me feeling awkward and crying on the inside and screaming bc SHE DID IT 
",0,900
"RT @totalgolfmove: There's awkward then there's ""Tiger and Jason Dufner playing a practice round together"" awkward 
",0,901
"So true. ..??? #cats #awkward ? 
",1,902
"RT @Marmel: Jeb Bush all baffled by smart black President. 
",0,903
"RT @bdnews24: ""Congratulations Bangladesh Tigers. They have beaten Pak, Ind and now SA. This is the new Bangladesh."": Shibly - ?AFP 
",1,904
"RT @PalmPons: #Experience #Thailand through the eyes of a #native ...Go off the beaten #Path 
",1,905
"@GabbyLogan my son aged 12 born Down Syndrome and beaten Cancer twice took these photos he's amazing. 
",1,906
"RT @asapkoff: when you grounded but your mom feeling nice so she letting you go out 
",1,907
"RT @BrionnaLondon: I hope my roommate cool cause this me every morning getting ready for class ? 
",1,908
"RT @Telegraph: Bewildered Greeks left wondering what happened to referendum 'No' vote 
",0,909
"RT @IndySport: Lehmann must convince bewildered Australia it really was just a hiccup, says @bowlologist 
",0,910
"RT @BigTop40: Congrats @LittleMix! #BlackMagic has cast a spell over the chart & grabbed the No.1 spot 
",1,911
"RT @LittleMix: What an AMAZING week! Lots more #BlackMagic fun still to come! Are you ready? Mixers HQ x 
",1,912
"RT @IGN: Here's the exclusive Jim Lee #Batman figure that people are fighting for #ControlSDCC #SDCC 
",1,913
"RT @BlackGirlsWinni: Black girls are so flawless ???? 
",1,914
"RT @bombblackgirlss: all shades of black are winning 
",1,915
"RT @iauroC: CHAPO IS THE NEW BLACK 
",1,916
"Intrepid 2016 Elite goes 9-2-1 on the summer season. Way to rep the orange and Blue! #intrepidfamily 
",1,917
"RT @AndyHemmings66: Here is a pic of an Australian Blue Cattle Dog Pup that was on my FB feed. Very cute! 
",1,918
"RT @1daslyric: The way it brings out the blue in your eyes is the Tenerife Sea 
",1,919
"RT @soymiIk: ""Feminism is filled with angry lesbians who dye their pits blue, we don't need feminism LOLZ"" -uneducated person 
",0,920
"Blue Grass mini golfing for fun. Just found out #americanpharoah will be getting his own hole soon! @MonmouthPark 
",1,921
"RT @people: Jennifer Lawrence gets seriously sexy at Comic-Con in a blue slit dress 
",1,922
"GORGEOUS NATURAL OVAL 12x10mm TOP DEEP BLUE SAPPHIRE-WHITE TOPAZ 925 SILVER RING 
",1,923
"RT @OneDad3Girls: FOLLOW+RT #Win Amazon Fire HD6 Kids Blue Go to FB for another entry Ends 26/7 #Competition 
",1,924
"Erotic babe goddess stripsS out of blue dress on the 
",1,925
"RT @AustinHitt1: A once in a lifetime shot, hole in one with a 3wood from 293 on the par 4 #13 @streamsong Blue course?? 
",1,926
"RT @BlueDevilLair: The newest #Duke Blue Devil, Jayson Tatum (@Im_that_dude22) , and his dad Justin Tatum after his commitment. 
",1,927
"RT @bestvocalsnh: NIALLS SOLO IN WHERE DO BROKEN HEARTS GO WILL ALWAYS BE MY FAVE 
",1,928
"RT @AndyBVB: On stage with @JulietSimmsALL during ""Not Broken Yet"" yesterday in Virginia Beach! I'm excited for today's PA show!!? 
",1,929
"RT @ufcovernewz: In horrific photo, UFC 189's Rory MacDonald confirms broken nose and foot 
",0,930
"RT @MrCocoyam: So my homeboy just got his heart broken 
",0,931
"RT @mendesluvs: the bond we have with Shawn is something that will never be broken, so much love xx 
",1,932
"RT @DeShobhaa: Trust me, the mood in Greece is optimistic and buoyant. I took this image yesterday. 
",1,933
"RT @thefader: Premiere: Listen to @iamkevingates buoyant but X-rated new song, ""Kno One."" 
",1,934
"RT @CNN: His buoyant mood contrasts w/ the tone of much of his presidency. @POTUS gets his groove back: 
",1,935
"NEWS | Lozanovski finds the right balance for @NorthcoteCity #PS4NPLVIC 
",1,936
"Prague Panorama by ... - #Buoyant #Cheerful #Churches #Cloudy #Everlasting #Genuine 
",1,937
"RT @Independent: Bryan Cranston totally, utterly burned a Breaking Bad fan at Comic-Con 
",0,938
"RT @TravisMcEwanCBC: 4 units burned in a Morinville condo fire yesterday. Damage estimated at $1 million. Tenants not insured. #CBC 
",0,939
"Loved this chaotic messy poppy @LeicsNGS Green Wicket Farm today 
",1,940
"RT @MooersTaylor: Chaotic week but it was fun ??? 
",1,941
"vals chaotic mind - #fashion #style #womensfashion 
",1,942
"RT @GemmaAnneStyles: Happy birthday @Michael5SOS you cheerful little elf ??? 
",1,943
"RT @13elieveSG: [PIC] 159712 #SS6EncoreDay2 - Both cheerful and serious sides of D&E! [4P] (Cr:@DirtyPop1938) 
",1,944
"I could easily move into one of these houseboats in Victoria's Fisherman's Wharf. So bright and cheerful! 
",1,945
"RT @coastalpayne: the lil booklets they gave us are so nice i'm cherishing this forever 
",1,946
"Forever cherishing this great selfie you took on my phone @jakemiller 
",1,947
"Bachelorette #SUPYoga fun. Looking to the future with optimism and cherishing memories made to last a lifetime #love 
",1,948
"RT @OneGreenPlanet: He spends his days making sure stray dogs are bathed and comfortable 
",1,949
"""Do you wanna build a crabby patty?"" 
",0,950
"RT @CrabbysJoplin: New Crabby's and #NEW menu items. Check it out today. #SundayDinner 
",1,951
"RT @LilTreProd: This how females look when they brag about how crazy they are 
",1,952
"RT @Kingpaul__: Crazy girlfriends be like 
",1,953
"RT @mffansofficial: Throwback to 3 years ago when I met @mackenziefoy! Crazy how fast time has gone. ??? 
",1,954
"cheering is fun and my hair is crazy 
",1,955
"RT @Domonick_s: Crazy Boyfriends be like....??? 
",1,956
"RT @speaknowadri_: Almost broke my knee on this crazy shit lololol @ChinaCheetahh 
",1,957
"Bored listening to this awesome playlist #Np #Crestfallen by @SmashingPumpkin 
",1,958
"The Terrifying True Story Of How An Innocent Balloon Festival Crippled A City For Weeks - 
",0,959
"RT @TheSun: Dad 'too crippled to work' on ?1.3k monthly handouts carries 17st scooter 
",0,960
"Photo: Deeper Life Pastor Enahoro Heals Crippled Hausa Man In Ketu Lagos Share 
",0,961
"Crushed it at the @WarriorDash in Minnesota yesterday! #WarriorNation 
",1,962
"RT @Black_Canary5: The Lance sisters crushed the @EW SDCC after party @MzKatieCassidy @caitylotz 
",1,963
"RT @assassinscreed: Both assassins crushed it at the #AssassinsCreed Experience, with @PaulRogerAmos winning by a hair! 
",1,964
"Just gave my boy that fresh cut 
",1,965
"RT @Car01am: RT @jack_59 Best detective story I've ever read"" #RRBC #RT 
",1,966
"RT @CarmaCoaching: #Damaged #women are the most #dangerous kind, because they already know they can #survive! 
",1,967
"RT @oldpicsarchive: Models damaged in a fire at Madame Tussaud in 1930 
",0,968
"RT @yogi_tonge: Our 4th Pillar of Democracy has itself damaged the Democracy of INDIA! #Media420 
",0,969
"CONGRATS to our 15U 2015 Showdown champions, Team Takeover! Defeated Team Final in the championship. #ElevateYourGame 
",1,970
"Defeated by onedance #deathbygarage #deathbydnb 
",0,971
"Now we can't be defeated? 
",1,972
"RT @RealWasimPerviz: Like it or not @JohnCena has defeated some of the biggest names in @WWE history. Retweet if you agree 
",1,973
"We defeated Baba Yagas on to the next one @royaloak #royaloak #houston #friendsforever 
",1,974
"RT @Browns: Happy birthday shoutout to defensive back @KWilliams_2! 
",1,975
"RT @BlueGreyFB: Trey Udoffia (@Trey_Dizzle7) was named Defensive MVP at today's @BlueGreyFB Super Combine in Northern California. 
",1,976
"You have to be mentally deficient to accept the idea of losing. Never letting go.Being yours, holding that privilege. 
",1,977
"#team2499 OP EXODUS #IoW2015 Camp - BRING a Roll Mat for #Bivouac activity #sleeptime #outside kit list deficient! 
",0,978
"RT @winssani: Downhearted, feeling depressed, dejected and stuck buh I know Jesus has got my back!!! 
",0,979
"RT @UKinColombia: Delighted that @FALCAO is returning to the UK's @premierleague to play for @ChelseaFC #SportisGREAT @jeffglekin 
",1,980
"RT @FootyMemes: Glen Johnson delighted with his move to Stoke... 
",1,981
"RT @CPFC: BREAKING: #CPFC are delighted to announce the signing of Yohan Cabaye on a three-year deal. #WelcomeCabaye 
",1,982
"My room has the perfect window for sneaking out. too bad I'm not a delinquent child 
",1,983
"RT @RT_America: Homicide spike, demoralized force poses tough challenge for new #Baltimore police chief 
",0,984
"Baltimore's next police chief faces demoralized department 
",0,985
"RT @FootballFunnys: ?49 million used to get you Zinedine Zidane, now it gets you Raheem Sterling 
",1,986
"Good News! The Depraved Heart has been delivered up for appropriate disposition. Get SISTRUMS out. Going for Music 
",1,987
"Nice day chilling in the park yesterday relieved my mood for a short while. #friends #summer #outside #depression 
",1,988
"RT @syrializer: Another British jihadist has deserted Isis in #Syria 
",0,989
"RT @rtopnb: Desolate Winter by Peter Izarik #art #rtopnb #photography 
",0,990
"Aurora over a desolate landscape. Photo by Tor-Ivar Naess. 
",0,991
"?Buster is still missing..Appleby Magna,Leics.....owners are desperate..please retweet..thank you? 
",0,992
"Justin Bieber's Sex Life With Selena Gomez Gets Destroyed... 
",0,993
"17 #ISIS Militant Killed By #ISF & Destroyed Car Bomb In #Anbar: Statement(F.P.) 
",0,994
"RT @NBCNews: Iranian hardliners vow in march: U.S. will be destroyed 
",0,995
"RT @alwasatengnews: Reports that #ISIS destroyed 12 homes in #Sirte after seizing contents within them. #Libya 
",0,996
"RT @RaviSinghKA: The moment I told this Bosnian man that we (Khalsa Aid )will rebuild his floods destroyed house in 2014. #humanity 
",0,997
"RT @AlanStein: Many of the campers were misled into thinking I am famous. I devalued 100+ shirts this week from signing them. 
",1,998
"RT @Pet360: Devoted Man Reunites With #Dog After Struggle with Homelessness 
",0,999
"RT @InteriorDesign: On #Pinterest: Follow our projects board devoted to cool home office designs: 
",1,1000
"Old mobile phones to the tune of 170 million are discarded or replaced annually. #eWaste 
",0,1001
"Slightly disconcerted by the fact that the demolition work is causing my 6th floor hotel room to shake. #earthquake 
",0,1002
"RT @pinkflemingos: me, disconcerted @ high street 
",0,1003
"The unfazed and the disconcerted. 
",0,1004
"RT @romeoette: @NickKouture many races have done stuff/""disgraced"" the flag but when black people do it, it's their entire race 
",0,1005
"@CooperativeFood pretty dismal that a supermarket - the co op no less - is hawking badly written porn. 
",0,1006
"RT @LexiNoelTMQ: #BeautyConLA was so disorganized? CANT WAIT FOR @prbeautybash ???? GOING TO SO MUCH BETTER AND SO MUCH MORE FUN?? 
",1,1007
"RT @shishalhChief: I think the BC Government has made some very poor decisions in fighting forest fires. Disorganized and dangerous 
",0,1008
"RT @HLTVorg: A fairly dispirited @TeamEnVyUs are out in the semifinals to @Cloud9gg. 
",0,1009
"Home Decor Hand Painted Sign #Rustic #InteriorDesign #etsy 
",1,1010
"RT @Allan_Galeano: Hey @TimGettys, check this out! Dream come true haha 
",1,1011
"Still feeling mildly disturbed by this fountain at Dom Jesus with the water coming out of its eyes... Seriously: why? 
",0,1012
"Why am I so disturbed at the jiggly croc bounce house? 
",0,1013
"RT @bike_nashbar: This makes us dizzy > RT @Raphaeljeune: #TDF2015 9 #F1 ready for @EquipeBSE @velolook #PowerOfAmbitions 
",1,1014
"RT @RAFRed4: Great capture of the twister by @Fotomotion - this is taken just before I start to get dizzy! 
",1,1015
"RT @WycHighSports: Campfire nominations for princess, dopey and angel- looking lovely! 
",1,1016
"RT @TeamShabirA: Dopey yet so hot'wa!! ?? #InstaTheft #LoveInToronto #ShabirChors #Pankhas [Pic Credit Kanchi's Insta] 
",1,1017
"David Beckham posted the CUTEST birthday tribute to his best girl 
",1,1018
"David Beckham: doting father with his little Harper! 
",1,1019
"@vikkiwilson_ don't be too downhearted, there's always worse things going on, just imagine this picture 
",0,1020
"RT @SpaceflightNow: The mood of the New Horizons team is not ecstatic, but electric, on eve of Pluto flyby. 
",1,1021
"@adidasoriginals I'm Ecstatic to Finally Become A Superstar 
",1,1022
"RT @AnupamPkher: Thank you @chintskap Sir for appreciating our play #MeraVohMatlabNahiTha. Your kind words made us so ecstatic.:) 
",1,1023
"RT @NovakFanClub: ""All team is very ecstatic"" @TheBorisBecker on Live @ Wimbledon 
",1,1024
"Ecstatic me! Why of course! Have you seen my new dress from ? #longlivevintage 
",1,1025
"RT @DillionHarper: Voting time is here for the @avnawards and I'm ecstatic to be a nominee #FavoriteFemalePornstar ??#Dillionaires 
",1,1026
"RT @AwDoll: We arrive in Rhamu and the crowds get ecstatic #WalkOfHope 
",0,1027
"#kerrydarksky Chris Hersman systems engineer new horizons, imagine how ecstatic he is right now...hip hip 
",1,1028
"@hkane28 my 7yr old loves you, so was ecstatic to see this when visiting family near Harlow!! His face when he saw it 
",1,1029
"Feel totally destroyed today. Knee can't bend in any useful direction, but still elated. 3 1/2hrs quicker this year 
",1,1030
"RT @winechanneltv: ""Elevated Living"" #sundayfunday @lamarcaprosecco #lovemycitymore #MSG421PLUS #sponsored #lamarcaprosecco 
",1,1031
"RT @ALLCAPSLYRICS: Elevated // State Champs 
",0,1032
"RT @THCchicks: Elevated ? @highimkailey 
",1,1033
"RT @TheRealYoungZel: 1.The clip empty 2.Nigga is that a dildo???RT""@_iMcNasty: Let a nigga try me ??"" 
",0,1034
"Cleaned plates + empty glasses = signs of a good meal. #CoastalKitchen 
",1,1035
"Thanks, @gopnashville. Let's take smart, energetic leadership to the mayor's office! #NashvilleTogether 
",1,1036
"#LePanga Sir your voice makes the game younger and energetic. Your powerful voice has touched many people's heart. ?? 
",1,1037
"I remember how she's so energetic when she tell me what she's wanna buy, she is so fussy girl 
",1,1038
"RT @Trailmixnarry: He's like an energetic five year old I love him so much 
",1,1039
"RT @StarPlus: Never have we witnessed such zest on #NachBaliye7. Thanks to the #TooMuch energetic act by @miamruta & @himmanshoo! 
",1,1040
"From hip-hop to electro, @DJzebo, brings an energetic variety of genres! Join tonight for Chicago Industry Alliance! 
",1,1041
"RT @CF97x: This is Azuria when that geezer she was eDating finished her ? 
",0,1042
"@hyedongdong I saw the scans of 9m but GsD had this which enraged the netizens 
",1,1043
"JK Rowling's reaction after Twitter troll shames Serena Williams 
",0,1044
"RT @Alllahdin: Around 15 enthusiastic ppl gathered to celebrate #HappyBirthdayBharat.. A salute to Mumbai Spirit.. Inspirational 
",1,1045
"RT @LexieLooDylan2: Liam is VERY enthusiastic about dinner! Our cleanup trick? https://t.co/31oehktu4P #TripleClean #sp @Huggies 
",1,1046
"RT @AttitudeMag: Man receives letter from estranged gay son...20 years after he died of AIDS: 
",0,1047
"Fantastic Show in Sophia, Bulgaria! 
",1,1048
"Co-Parenting Guidelines for Estranged Couple | Iyanla: Fix My Life | ... - #howto #how 
",0,1049
"RT @CHSW: Feeling euphoric having tackled Cheddar Gorge! #CHSWRide 
",1,1050
"about to see #ArvoPart for @MIFestival!! saw the @VoxClamantis_ee yesterday @WhitworthArt gallery, euphoric! 
",1,1051
"RT @GagaSons: ""Gaga wants to be EVIL on American Horror Story: Hotel"" - Ryan Murphy 
",0,1052
"RT @TerraMare3: .@WNTonight Even Korean Priests say dog meat is evil custom @pointifex Help called4! #StopBoknal2015 
",0,1053
"RT @TVLine: How Bloody Will @AshvsEvilDead Be? Bruce Campbell, @RealLucyLawless & Sam Raimi Take a Stab! 
",0,1054
"This table stain looks like an exasperated dog! 
",0,1055
"RT @Toronto: Whether you're excited or exasperated, it's time for the @TO2015 Games. Enjoy them. Be positive. Let our city shine! 
",1,1056
"RT @lnsaneTweets: father of the year award goes to this gentleman who was taking a very excited little boy to the movies. 
",1,1057
"RT @BSchweinsteiger: One last dream in my career come true. I am excited about the next chapter in my life with @ManUtd. 
",1,1058
"Loved having @B_Wattz continue our 1 Peter series @ApostlesBK. So thankful for this brother & excited for @epiphbk. 
",1,1059
"I'm so freakin excited to start my 90 day challenge on the Triple Threat! Who's with me?!! 
",1,1060
"RT @football_oranje: Some Fenerbahce fans getting a bid too excited about Van Persie's arrival in Istanbul (via @ridvanaksu ) 
",1,1061
"RT @harrymoonavenue: THIS IS SO CUTE HARRY WAS SO EXCITED TO GET THE FETUS PICTURE OF HIM AND THEN WHEN HE GOT IT HE WAS ALL HAPPY 
",1,1062
"RT @micknugent: Please retweet to support Irish teachers excluded from state-funded schools because they are atheist 
",1,1063
"Exhausted but exhilarated after 6 days away on Y7 Lake District 2015. All that's best about @verulamschool #team 
",1,1064
"#exposed #naked #hookup #beauty #camgirls 
",1,1065
"#WorstThingsToDoNaked go sunning on your deck...with you deck exposed 
",0,1066
"RT @ThongExposed: Hot #thong #ass posted by @WhaletailTanga - #thongexposed 
",1,1067
"15 Fucked Up Sunburns That Will Make You Fear the Summer! 
",0,1068
"RT @TWLOHA: ""I choose to stand strong when my knees shake and tears fill my eyes."" 
",1,1069
"#vectormurah #irelandforever From #fear to confidence: This Method For Developing Self- 
",1,1070
"RT @Gam3Newz: Fear the Walking Dead Reactions - Comic-Con 2015 - IGN Video 
",0,1071
"Ever read a story that left u fearful 4 ur well being. Don't Say A Word is that kind of story. 
",0,1072
"RT @karlacfierro: humanity always fearful and thoughts come into mind#donotfear#theunknown#embrace positive thoughts 
",1,1073
"Ariana Grande Has Made Lisa Rinna Fearful of Donuts For Good Reason! #RHOBH #DonutGate 
",1,1074
"RT @dodo: Fearful rescue dog becomes new baby's best friend? 
",1,1075
"RT @thecoreyholcomb: Ghetto girls this what happen when y'all poor kids have to shit out the gyro meat y'all fed em ?lol 
",0,1076
"RT @aIexdrakes: when it's been 20 years and you're still fed up of listening to men 
",0,1077
"RT @cute: Curiosity fed the cat 
",1,1078
"#Celtic's greatest hero exposes the #psychology of the dunces you let #murder you ? 
",0,1079
"@Portland_Nature Side view of the first one. Tried getting them side by side but they r too fidgety!! 
",0,1080
"In-progress drawing of a train spotted in the Last Bookstore ?? I like it in this half-finished metaphorical state :) 
",1,1081
"When you realize the summer is almost over and your other friends finished the assignments without you :( 
",0,1082
"RT @DCoxAuthor: ""The characters are delightfully flawed... devilishly funny!"" #summerreading @LisetteBrodey 
",1,1083
"RT @historicalpixxx: Dave Grohl and Kurt Cobain smirk while a flustered RuPaul tries to console a screaming Frances Bean. 
",1,1084
"RT @boyfriendpals: louis getting flustered and tryna make liam stop singing to him BITCH ME TOO 
",0,1085
"When u finally get to meet that bald guy that inspired you to take up photography ?? @elmakias (I was so flustered?) 
",1,1086
"Great to meet @LucyBronze. Our hero! And we do not support B'ham! Sophie got flustered and messed her lines haha 
",1,1087
"RT @MeteoGib: #Gibraltar - view from the office - yes its back! #Levanter - currently 22C and a foggy/ super sticky 100% humidity! 
",0,1088
"I have fond memories of reading the system's manual and reading the troubleshooting guide starring 
",1,1089
"Fathaaaaaaaaaaaarrrrrrrrr!!!!!!!!!! Thou hast been forsaken!!!!! Gorath aka @FruitloopBatty at @Horrorconuk today :) 
",1,1090
"RT @janiceholland62: Which one would you give a gun to and trust to despatch a frightened exhausted fox? #keeptheban 
",0,1091
"RT @niallheyyy: I AM SO FRUSTRATED 
",0,1092
"RT @CBCNews: Mobile home park 'in state of raw crap' due to failing septic tanks 
",0,1093
"New Ga. fireworks law leaves some fuming fireworks #fireworks: ? 
",1,1094
"RT @classifiedfact: Vin Diesel names his daughter Pauline in honor of his late Fast and Furious co-star Paul Walker. 
",1,1095
"RT @BarnhillKohlkkq: Fast and Furious won't be the same without you #TeamPW #RIPPaulWalker 
",0,1096
"Finished this card with @lawnfawn cute stamps & dies from the Gleeful Gardens set. 
",1,1097
"RT @ElectricLit: Top 10 gleeful adulterers in literature 
",1,1098
"RT @AnimaIposts: why is this cat so cute ?? 
",1,1099
"Colombia Road flower market. Good way to spend this gloomy Sunday. #sunflowers #SundayMarkets 
",1,1100
"RT @OfficialMqm: Altaf grieved over demise of Saudi Prince Saud Al faisal https://t.co/125GgM8b6z #SaudiArab #MQM #Pakistan 
",0,1101
"RT @danisnotonfire: dan enjoying a view or the grim reaper? 99% of people will get this wrong https://t.co/jlyi47A5i4 
",1,1102
"RT @AnimalBibIe: A little circle of happiness ? 
",1,1103
"RT @DebbyshintaLova: The happiness will come when you are able to make other happy 
",1,1104
"RT @kamrsa1: Just 4 days remaining take the duaa from your mother because your mother duaa can bless the happiness and more 
",1,1105
"RT @viewspictures: a room like this looks like actual happiness 
",1,1106
"3 Mindsets to Increase Your Income, Value, And Happiness via @addictd2Success #Leadershp 
",1,1107
"RT @rocksound: NICE, @bmthofficial. NICE. ?? 
",1,1108
"HAPPY BIRTHDAY TOO MLB!!!! @skinnyy_dee naaaaassssttyyyy19 biiihhhhhhhhh ?? enjoy your day! #dsd1 #roomie ?? 
",1,1109
"Happy Birthday @BPmotorsport35. We wish you well and We hope all you birthday wishes come true! 
",1,1110
"Happy 4th bday to my Jo mommy love u 
",1,1111
"RT @4aussieupdate: Happy birthday to this pretty girl! Hope you have an amazing day today! -C 
",1,1112
"RT @brookee_abbott: HAPPY BIRTHDAY BABE @Smith_Emmma ?? hope you're finding Jesus and having lots of fun at camp ?? miss you ? 
",1,1113
"RT @FreddyAmazin: This makes me happy 
",1,1114
"RT @JelenaRisticNDF: #Happy #TeamDjokovic #selfie #Wimbldeon2015 #Champions @DjokerNole @TheBorisBecker #NoleFam #Idemo 
",1,1115
"Create fun and happy memories right now !! 
",1,1116
"@TreySongz is my birthday today ...YOU CAN SAY HAPPY BIRTHDAY TO ME 
",1,1117
"RT @rosegoldrican: happy Sunday yall? 
",1,1118
"RT @Hollyrope: Impressive shoot I had yesterday with new Hollybabe Charlize. Tied, taped and handcuffed, she was totally helpless! 
",0,1119
"And no one knows where the shore is 
",0,1120
"RT @SavageOnIy: Look how cute this chicken is ?? 
",1,1121
"RT @StimuIating: When squirrels are having a better summer than you | 
",1,1122
"RT @ltsChuckBass: I want to do this instead of partying 
",1,1123
"His Teeth Hurt So Badly He Wanted To Die, Then Something Crazy Happened 
",0,1124
"RT @WORIDSTARHlPHOP: Wendy's feelings were so hurt ???? 
",0,1125
"RT @girlideas: when u accidentally hurt ur pet 
",0,1126
"There's more to being qualified as #POTUS than idolizing Ronald Reagan and claiming your face is fresh 
",1,1127
"THIS GAME IS WHY IM EXTREMELY ILL TEMPERED 
",1,1128
"Soccer-Panama and Honduras draw ill-tempered Gold Cup match #soccer 
",0,1129
"RT @CTVToronto: Man charged with impaired driving with kids in vehicle in Oakville: police 
",0,1130
"RT @CP24: Man charged with impaired driving after being stopped with kids in car on QEW 
",0,1131
"A blog about yesterday - a perfectly imperfect day 
",1,1132
"RT @selenagomez: My inspiration to wake up every single morning.... My perfectly imperfect momma. She's the light of my life. 
",1,1133
"RT @ConnectCatholic: How happy I am to see myself imperfect and be in need of God's mercy. -St Therese #Pray 
",1,1134
"New review up on my blog of An Imperfect Princess by Catherine Blakeney! 
",1,1135
"For any other Imperfect Parents - want to forgive yourself and join my club? 
",1,1136
"A love letter to the N64's imperfect 'GoldenEye 007' and vaporuous, meaningless nostalgia. 
",1,1137
"RT @ithurtstopoop: Not cool. You know im impotent #PS4share 
",0,1138
"RT @Rocking_Virat: RT ? mj1391: #liberatebalochistan end of impotent pak army in the final battle with India. 
",0,1139
"My makeup skills are improving but like apparently I'm incapable of taking a serious picture today so... eh. 
",1,1140
"RT @pokellosexxy: Life has taught me that a person with no self Respect is incapable of respecting Others! 
",1,1141
"Best 4 days with @_jessleo? (I am incapable of pulling a nice face) 
",1,1142
"What do you get when a incompetent Female CEO gets fired? via /r/funny #funny 
",1,1143
"RT @KeniaGuima: Every ?? sings a song, incomplete, until another whispers back. Forever is our song! #ForeverWarrior #Foreverlution 
",1,1144
"RT @hrw: Twenty Years after Srebrenica, Incomplete Justice by @Benjamin_P_Ward & @singhp_p 
",0,1145
"babygurl, without you my life is incomplete,I promise to make your year special @mwwaizv ??? 
",1,1146
"RT @dxvndrvi: My favorite paintings even though one of them is incomplete 
",1,1147
"Some buggering bugger opened the last issue of Prog Mag in Sainsburys! *indignant face * 
",0,1148
"@belalandry clarification for the culturally inept 
",0,1149
"Liam James Payne. ? #infatuated 
",0,1150
"?Orgullo Boricua! Puerto Rico's @FelixSerralles wins 1st career Indy Lights race in Milwaukee 
",1,1151
"13 reasons why we love women in the military - 
",1,1152
"I just rescued Karma in #BestFiends - Download FREE - via @bestfiends 
",1,1153
"RT @AHSFX: ""The best words in the English language: Please hold for Gaga"" - @MrRPMurphy #AHSpanel #SDCC #FXSDCC 
",1,1154
"First watermelon eating contest win w/ 1.25 watermelons (5 pieces) in 3 minutes. 
",1,1155
"1 person injured during robbery, shooting in Fairfax #Earthquake News Pic 
",0,1156
"Trashman Fired After Throwing Injured Dog Into Back of Garbage Truck - 
",0,1157
"RT @DogRescue2014: ? Foster urgently needed in #DFW #Texas for Collin! Injured puppy is running out of time! 
",0,1158
"RT @DerekHaleSexy: ""And when she smiles all around is small and insignificant."" 
",1,1159
"16 Serious Sibling Rivalries More Intense Than Yours 
",0,1160
"@JordinSparks so I have the new single on repeat and you're so amazing any other opinion is invalid ???? #ProudSpeezy 
",1,1161
"@Joe_Sugg if I were Joe I would be sooooo irritated cause there is a loom band on my body haha love the shirts 
",1,1162
"RT @stopeatingcats: Not just an isolated case in S.korea -cat set on fire runs across car park seen on CCTV last year. 
",0,1163
"New on the Trover Blog: 15 of the Most Isolated Monasteries in the World! @visitmeteora 
",1,1164
"Group of cute little ducklings looking at camera isolated on white background 
",1,1165
"RT @LightStalking: Amazing Portraits of the Most Isolated Tribes of the World 
",1,1166
"RT @KateJBryan: The Judges have judged! #wrap #landscapeartistoftheyear @SkyArts You are in for a treat!! 
",1,1167
"RT @weebconfesses: DID NOBODY ELSE NOTICE LIGHT YAGAMI IN DEATH PARADE ABOUT TO BE JUDGED AT VIGINTI? (Ep 11) 
",0,1168
"RT @jadesbowtiexx: Girlbands get judged a lot but instead of hating on each other why can't both fandoms come together and slay 
",1,1169
"Jumpy pony! Luna is a little star. #lovemypony #welshD 
",1,1170
"@mimiMunks maybe you should talk to a Sharkiatrist and find out why you aren't feeling so jumpy. 
",0,1171
"@CPBrighton good news!! Lola came home!! Bit thin and jumpy but well and happy! Thank you so much for your help! 
",1,1172
"RT @JEBrightwriter: The faithful jumpy steed of Wonder Woman gets her own story! #bookboost #kidlit #dcomics 
",1,1173
"Absolute loml, my beautiful & kind hearted baby boy 
",1,1174
"So Pete's new suit is shinny? What kind of material is that, it's too flexible to be armor. 
",1,1175
"RT @CuteDecorations: These kind of guys deserve everything. 
",1,1176
"RT @Bambi_Juju: Kind of sisters pic ?? I love her so much @bringmesushis ???? 
",1,1177
"But it's kind of Empty 
",0,1178
"RT @IndependentScot: ""a noble heart cannot be at peace while freedom is lacking"" 
",0,1179
"RT @UniverseDota: Ohana means family. Family means nobody gets left behind or forgotten. #liloandtwitch 
",1,1180
"RT @Peaches_HQ: Retweet for left favorite for right 
",1,1181
"Great ride today. Nice and cool, pretty quiet too! @JoshuaShymko eagles nest win baby! Folk fest on glad I left early 
",1,1182
"Birthday fruit cake! And on her left .... 
",1,1183
